Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-08-02T20:00:00Z,RETL,1.1143562228573,8227,Market On Open,Filled,9167.8086454473, 
2012-02-17T15:00:00Z,RETL,2.1407933761823,3120,Market,Filled,6679.2753336888,Warning: No quote information available at 02/17/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-02-21T20:00:00Z,RETL,2.1046443392419,-3120,Market,Filled,-6566.4903384348,Warning: No quote information available at 02/21/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-02-23T21:00:00Z,RETL,2.104051732079,979,Market On Open,Filled,2059.8666457053, 
2012-02-24T17:00:00Z,RETL,2.124496679201,2110,Market,Filled,4482.6879931141,Warning: No quote information available at 02/24/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-03-05T15:00:00Z,RETL,2.1884982528003,-2117,Market,Filled,-4633.0508011783,Warning: No quote information available at 03/05/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-05T16:00:00Z,RETL,2.2344253079295,2059,Market,Filled,4600.6817090269,Warning: No quote information available at 03/05/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-03-06T21:00:00Z,RETL,2.2308696649518,-2075,Market On Open,Filled,-4629.0545547749, 
2012-03-07T15:00:00Z,RETL,2.1923501993596,-956,Market,Filled,-2095.8867905877,Warning: No quote information available at 03/06/2012 16:00:00 America/New_York, order filled using TradeBar data 
2012-03-07T16:00:00Z,RETL,2.2305733613703,3003,Market,Filled,6698.411804195,Warning: No quote information available at 03/07/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-03-19T14:00:00Z,RETL,2.4246522072387,-3003,Market,Filled,-7281.2305783379,Warning: No quote information available at 03/19/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-19T18:00:00Z,RETL,2.462579065668,927,Market,Filled,2282.8107938742,Warning: No quote information available at 03/19/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-03-20T14:00:00Z,RETL,2.4056887780241,-927,Market,Filled,-2230.0734972283,Warning: No quote information available at 03/20/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-20T17:00:00Z,RETL,2.4732459946012,2897,Market,Filled,7164.9936463597,Warning: No quote information available at 03/20/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-03-23T15:00:00Z,RETL,2.4735422981827,-1984,Market,Filled,-4907.5079195944,Warning: No quote information available at 03/23/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-03-26T14:00:00Z,RETL,2.6148791065479,1867,Market,Filled,4881.979291925,Warning: No quote information available at 03/26/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-29T14:00:00Z,RETL,2.572211390815,-1903,Market,Filled,-4894.918276721,Warning: No quote information available at 03/29/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-29T16:00:00Z,RETL,2.538136478945,-877,Market,Filled,-2225.9456920348,Warning: No quote information available at 03/29/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-03-30T15:00:00Z,RETL,2.6119160707332,860,Market,Filled,2246.2478208305,Warning: No quote information available at 03/30/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-03-30T18:00:00Z,RETL,2.6314721071107,1845,Market,Filled,4855.0660376193,Warning: No quote information available at 03/30/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-04-02T15:00:00Z,RETL,2.593841552263,-854,Market,Filled,-2215.1406856326,Warning: No quote information available at 04/02/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-04-02T17:00:00Z,RETL,2.6267312498071,841,Market,Filled,2209.0809810878,Warning: No quote information available at 04/02/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-04-03T19:00:00Z,RETL,2.5784337660261,-849,Market,Filled,-2189.0902673561,Warning: No quote information available at 04/03/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-04-04T14:00:00Z,RETL,2.565989015604,-1843,Market,Filled,-4729.1177557581,Warning: No quote information available at 04/04/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-04-05T17:00:00Z,RETL,2.6101382492443,2644,Market,Filled,6901.2055310019,Warning: No quote information available at 04/05/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-04-09T14:00:00Z,RETL,2.4978391918639,-2644,Market,Filled,-6604.2868232882,Warning: No quote information available at 04/09/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-04-12T15:00:00Z,RETL,2.4566529940384,1838,Market,Filled,4515.3282030426,Warning: No quote information available at 04/12/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-04-12T20:00:00Z,RETL,2.5363586574561,824,Market On Open,Filled,2089.9595337439, 
2012-04-23T14:00:00Z,RETL,2.4901352987455,-2662,Market,Filled,-6628.7401652605,Warning: No quote information available at 04/23/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-04-26T14:00:00Z,RETL,2.5357660502932,2599,Market,Filled,6590.455964712,Warning: No quote information available at 04/26/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-04T14:00:00Z,RETL,2.7099925562025,-1782,Market,Filled,-4829.2067351529,Warning: No quote information available at 05/04/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-04T17:00:00Z,RETL,2.6433242503699,-817,Market,Filled,-2159.5959125522,Warning: No quote information available at 05/04/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-05-10T17:00:00Z,RETL,2.5828783197483,1841,Market,Filled,4755.0789866565,Warning: No quote information available at 05/10/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-05-11T14:00:00Z,RETL,2.4616901549235,-1841,Market,Filled,-4531.9715752142,Warning: No quote information available at 05/11/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-11T16:00:00Z,RETL,2.6397686073921,2544,Market,Filled,6715.5713372056,Warning: No quote information available at 05/11/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-05-14T14:00:00Z,RETL,2.5105802458675,-1740,Market,Filled,-4368.4096278095,Warning: No quote information available at 05/14/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-14T15:00:00Z,RETL,2.4969502811195,-804,Market,Filled,-2007.5480260201,Warning: No quote information available at 05/14/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-05-22T14:00:00Z,RETL,2.345539150984,1859,Market,Filled,4360.3572816792,Warning: No quote information available at 05/21/2012 16:00:00 America/New_York, order filled using TradeBar data 
2012-05-22T15:00:00Z,RETL,2.4030220457908,834,Market,Filled,2004.1203861895,Warning: No quote information available at 05/22/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-05-30T18:00:00Z,RETL,2.5105802458675,-1846,Market,Filled,-4634.5311338714,Warning: No quote information available at 05/30/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-06-01T14:00:00Z,RETL,2.4616901549235,-847,Market,Filled,-2085.0515612202,Warning: No quote information available at 06/01/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-06T14:00:00Z,RETL,2.5221360855452,2649,Market,Filled,6681.1384906091,Warning: No quote information available at 06/06/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-11T14:00:00Z,RETL,2.5384327825265,-1814,Market,Filled,-4604.717067503,Warning: No quote information available at 06/11/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-12T16:00:00Z,RETL,2.5947304630074,1766,Market,Filled,4582.2939976711,Warning: No quote information available at 06/12/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-06-13T20:00:00Z,RETL,2.5482108007153,-2601,Market On Open,Filled,-6627.8962926604, 
2012-06-14T14:00:00Z,RETL,2.5482108007153,1776,Market,Filled,4525.6223820703,Warning: No quote information available at 06/14/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-14T16:00:00Z,RETL,2.6024343561258,799,Market,Filled,2079.3450505445,Warning: No quote information available at 06/14/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-06-21T16:00:00Z,RETL,2.6480651076735,-2575,Market,Filled,-6818.7676522593,Warning: No quote information available at 06/21/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-06-26T16:00:00Z,RETL,2.5855450519816,1797,Market,Filled,4646.2244584109,Warning: No quote information available at 06/26/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-06-28T14:00:00Z,RETL,2.4445045471978,-1797,Market,Filled,-4392.7746713144,Warning: No quote information available at 06/28/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-29T14:00:00Z,RETL,2.6059899991036,2506,Market,Filled,6530.6109377536,Warning: No quote information available at 06/29/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-11T19:00:00Z,RETL,2.6667322333067,-2506,Market,Filled,-6682.8309766665,Warning: No quote information available at 07/11/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-07-13T14:00:00Z,RETL,2.682436323125,1697,Market,Filled,4552.0944403432,Warning: No quote information available at 07/13/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-13T15:00:00Z,RETL,2.7328079319764,767,Market,Filled,2096.0636838259,Warning: No quote information available at 07/13/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-07-23T14:00:00Z,RETL,2.6418427324625,-2464,Market,Filled,-6509.5004927876,Warning: No quote information available at 07/23/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-25T14:00:00Z,RETL,2.7120666812729,1640,Market,Filled,4447.7893572875,Warning: No quote information available at 07/25/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-25T16:00:00Z,RETL,2.6439168575328,-1640,Market,Filled,-4336.0236463538,Warning: No quote information available at 07/25/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-07-26T14:00:00Z,RETL,2.7437711644911,2324,Market,Filled,6376.5241862773,Warning: No quote information available at 07/26/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-01T18:00:00Z,RETL,2.8148840240459,-1592,Market,Filled,-4481.2953662811,Warning: No quote information available at 08/01/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-08-02T18:00:00Z,RETL,2.7547343970058,-732,Market,Filled,-2016.4655786082,Warning: No quote information available at 08/02/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-08-03T18:00:00Z,RETL,2.9162198489116,2218,Market,Filled,6468.1756248859,Warning: No quote information available at 08/03/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-08-10T14:00:00Z,RETL,2.9668877613444,-1519,Market,Filled,-4506.7025094822,Warning: No quote information available at 08/10/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-13T14:00:00Z,RETL,2.9437760819891,-699,Market,Filled,-2057.6994813104,Warning: No quote information available at 08/13/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-14T14:00:00Z,RETL,3.0359264958289,2154,Market,Filled,6539.3856720155,Warning: No quote information available at 08/14/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-23T18:00:00Z,RETL,3.0800757294692,-2154,Market,Filled,-6634.4831212767,Warning: No quote information available at 08/23/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-08-24T14:00:00Z,RETL,3.2741545753376,2019,Market,Filled,6610.5180876067,Warning: No quote information available at 08/24/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-09-04T15:00:00Z,RETL,3.1707446254016,-2019,Market,Filled,-6401.7333986859,Warning: No quote information available at 09/04/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-09-04T20:00:00Z,RETL,3.2465983422601,1952,Market On Open,Filled,6337.3599640918, 
2012-09-11T20:00:00Z,RETL,3.3947501329994,-1332,Market On Open,Filled,-4521.8071771552, 
2012-09-12T14:00:00Z,RETL,3.3894166685328,1343,Market,Filled,4551.9865858395,Warning: No quote information available at 09/12/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-09-12T20:00:00Z,RETL,3.3751940966218,-1344,Market On Open,Filled,-4536.2608658597, 
2012-09-13T14:00:00Z,RETL,3.3574158817331,-619,Market,Filled,-2078.2404307928,Warning: No quote information available at 09/12/2012 16:00:00 America/New_York, order filled using TradeBar data 
2012-09-13T17:00:00Z,RETL,3.4433439203619,1916,Market,Filled,6597.4469514134,Warning: No quote information available at 09/13/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-09-18T14:00:00Z,RETL,3.3891203649513,-1916,Market,Filled,-6493.5546192467,Warning: No quote information available at 09/18/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-09-19T14:00:00Z,RETL,3.4427513131989,595,Market,Filled,2048.4370313534,Warning: No quote information available at 09/19/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-09-19T16:00:00Z,RETL,3.5005305115872,1265,Market,Filled,4428.1710971579,Warning: No quote information available at 09/19/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-09-20T14:00:00Z,RETL,3.4027503296993,-1860,Market,Filled,-6329.1156132407,Warning: No quote information available at 09/20/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-09-20T15:00:00Z,RETL,3.4563812779469,1252,Market,Filled,4327.3893599896,Warning: No quote information available at 09/20/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-09-20T16:00:00Z,RETL,3.4741594928356,574,Market,Filled,1994.1675488877,Warning: No quote information available at 09/20/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-09-24T17:00:00Z,RETL,3.3950464365809,-1826,Market,Filled,-6199.3547931967,Warning: No quote information available at 09/24/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-09-25T16:00:00Z,RETL,3.4729742785097,1782,Market,Filled,6188.8401643043,Warning: No quote information available at 09/25/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-09-25T19:00:00Z,RETL,3.3574158817331,-1782,Market,Filled,-5982.9151012484,Warning: No quote information available at 09/25/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-09-27T14:00:00Z,RETL,3.3778608288551,1211,Market,Filled,4090.5894637436,Warning: No quote information available at 09/27/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-09-27T15:00:00Z,RETL,3.2815621648746,-1211,Market,Filled,-3973.9717816632,Warning: No quote information available at 09/27/2012 11:00:00 America/New_York, order filled using TradeBar data 
