Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-04-27T20:00:00Z,DRV,8614.04881,1,Market On Open,Filled,8614.04881, 
2012-01-12T16:00:00Z,DRV,1905.6285504,3,Market,Filled,5716.8856512,Warning: No quote information available at 01/12/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-01-17T15:00:00Z,DRV,1813.48396,-3,Market,Filled,-5440.45188,Warning: No quote information available at 01/17/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-01-30T15:00:00Z,DRV,1605.6685008,2,Market,Filled,3211.3370016,Warning: No quote information available at 01/30/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-01-31T18:00:00Z,DRV,1593.9053616,1,Market,Filled,1593.9053616,Warning: No quote information available at 01/31/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-01-31T19:00:00Z,DRV,1581.6520916,-1,Market,Filled,-1581.6520916,Warning: No quote information available at 01/31/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-02-01T15:00:00Z,DRV,1539.010712,-2,Market,Filled,-3078.021424,Warning: No quote information available at 02/01/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-02-07T20:00:00Z,DRV,1478.7246236,2,Market,Filled,2957.4492472,Warning: No quote information available at 02/07/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-02-07T21:00:00Z,DRV,1467.941746,-2,Market On Open,Filled,-2935.883492, 
2012-02-08T16:00:00Z,DRV,1461.5700456,2,Market,Filled,2923.1400912,Warning: No quote information available at 02/08/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-02-08T17:00:00Z,DRV,1486.0765856,1,Market,Filled,1486.0765856,Warning: No quote information available at 02/08/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-02-08T20:00:00Z,DRV,1467.941746,-1,Market,Filled,-1467.941746,Warning: No quote information available at 02/08/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-02-09T15:00:00Z,DRV,1495.3890708,1,Market,Filled,1495.3890708,Warning: No quote information available at 02/09/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-02-24T18:00:00Z,DRV,1539.5008428,-2,Market,Filled,-3079.0016856,Warning: No quote information available at 02/24/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-02-27T15:00:00Z,DRV,1596.3560156,2,Market,Filled,3192.7120312,Warning: No quote information available at 02/27/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-05T18:00:00Z,DRV,1549.7935896,-3,Market,Filled,-4649.3807688,Warning: No quote information available at 03/05/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-03-06T15:00:00Z,DRV,1565.4777752,2,Market,Filled,3130.9555504,Warning: No quote information available at 03/06/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-06T17:00:00Z,DRV,1577.7310452,1,Market,Filled,1577.7310452,Warning: No quote information available at 03/06/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-03-09T16:00:00Z,DRV,1555.1850284,-2,Market,Filled,-3110.3700568,Warning: No quote information available at 03/09/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-03-12T15:00:00Z,DRV,1551.263982,-1,Market,Filled,-1551.263982,Warning: No quote information available at 03/12/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-03-16T14:00:00Z,DRV,1454.7082144,2,Market,Filled,2909.4164288,Warning: No quote information available at 03/16/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-16T20:00:00Z,DRV,1432.1621976,-2,Market On Open,Filled,-2864.3243952, 
2012-03-21T20:00:00Z,DRV,1440.984552,2,Market On Open,Filled,2881.969104, 
2012-03-22T14:00:00Z,DRV,1467.941746,1,Market,Filled,1467.941746,Warning: No quote information available at 03/22/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-26T14:00:00Z,DRV,1395.8925184,-3,Market,Filled,-4187.6775552,Warning: No quote information available at 03/26/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-03-28T16:00:00Z,DRV,1434.6128516,3,Market,Filled,4303.8385548,Warning: No quote information available at 03/28/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-03-29T20:00:00Z,DRV,1383.6392484,-1,Market On Open,Filled,-1383.6392484, 
2012-03-30T14:00:00Z,DRV,1374.3267632,-2,Market,Filled,-2748.6535264,Warning: No quote information available at 03/30/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-04-04T14:00:00Z,DRV,1387.5602948,3,Market,Filled,4162.6808844,Warning: No quote information available at 04/04/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-04-12T16:00:00Z,DRV,1446.3759908,-2,Market,Filled,-2892.7519816,Warning: No quote information available at 04/12/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-04-12T20:00:00Z,DRV,1432.6523284,-1,Market On Open,Filled,-1432.6523284, 
2012-04-19T18:00:00Z,DRV,1375.3070248,2,Market,Filled,2750.6140496,Warning: No quote information available at 04/19/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-04-20T14:00:00Z,DRV,1341.9781304,-2,Market,Filled,-2683.9562608,Warning: No quote information available at 04/20/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-04-23T14:00:00Z,DRV,1364.5241472,3,Market,Filled,4093.5724416,Warning: No quote information available at 04/23/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-04-24T15:00:00Z,DRV,1315.0209364,-3,Market,Filled,-3945.0628092,Warning: No quote information available at 04/24/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-04-30T14:00:00Z,DRV,1248.8532784,2,Market,Filled,2497.7065568,Warning: No quote information available at 04/30/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-04-30T16:00:00Z,DRV,1234.1493544,-2,Market,Filled,-2468.2987088,Warning: No quote information available at 04/30/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-04-30T18:00:00Z,DRV,1249.3434092,2,Market,Filled,2498.6868184,Warning: No quote information available at 04/30/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-04-30T20:00:00Z,DRV,1231.6987004,-2,Market On Open,Filled,-2463.3974008, 
2012-05-02T14:00:00Z,DRV,1219.9355612,2,Market,Filled,2439.8711224,Warning: No quote information available at 05/02/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-02T17:00:00Z,DRV,1197.8796752,-2,Market,Filled,-2395.7593504,Warning: No quote information available at 05/02/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-05-03T18:00:00Z,DRV,1205.2316372,2,Market,Filled,2410.4632744,Warning: No quote information available at 05/03/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-05-04T14:00:00Z,DRV,1226.3072616,2,Market,Filled,2452.6145232,Warning: No quote information available at 05/04/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-09T18:00:00Z,DRV,1211.1132068,-3,Market,Filled,-3633.3396204,Warning: No quote information available at 05/09/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-05-09T20:00:00Z,DRV,1211.1132068,3,Market On Open,Filled,3633.3396204, 
2012-05-22T17:00:00Z,DRV,1373.8366324,-3,Market,Filled,-4121.5098972,Warning: No quote information available at 05/22/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-05-23T15:00:00Z,DRV,1442.4549444,2,Market,Filled,2884.9098888,Warning: No quote information available at 05/23/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-05-23T20:00:00Z,DRV,1370.4057168,-2,Market On Open,Filled,-2740.8114336, 
2012-05-24T15:00:00Z,DRV,1368.4451936,-1,Market,Filled,-1368.4451936,Warning: No quote information available at 05/24/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-05-24T16:00:00Z,DRV,1394.9122568,2,Market,Filled,2789.8245136,Warning: No quote information available at 05/24/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-05-24T20:00:00Z,DRV,1368.4451936,-2,Market On Open,Filled,-2736.8903872, 
2012-05-25T19:00:00Z,DRV,1386.0899024,2,Market,Filled,2772.1798048,Warning: No quote information available at 05/25/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-05-29T14:00:00Z,DRV,1351.7807464,-2,Market,Filled,-2703.5614928,Warning: No quote information available at 05/29/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-30T14:00:00Z,DRV,1362.0734932,2,Market,Filled,2724.1469864,Warning: No quote information available at 05/30/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-30T15:00:00Z,DRV,1388.5405564,1,Market,Filled,1388.5405564,Warning: No quote information available at 05/30/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-06-05T18:00:00Z,DRV,1420.3990584,-2,Market,Filled,-2840.7981168,Warning: No quote information available at 06/05/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-06-06T14:00:00Z,DRV,1387.5602948,-1,Market,Filled,-1387.5602948,Warning: No quote information available at 06/06/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-11T16:00:00Z,DRV,1328.254468,2,Market,Filled,2656.508936,Warning: No quote information available at 06/11/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-06-11T20:00:00Z,DRV,1369.915586,1,Market On Open,Filled,1369.915586, 
2012-06-14T20:00:00Z,DRV,1297.3762276,-2,Market On Open,Filled,-2594.7524552, 
2012-06-15T15:00:00Z,DRV,1299.3367508,-1,Market,Filled,-1299.3367508,Warning: No quote information available at 06/15/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-06-21T14:00:00Z,DRV,1246.8927552,2,Market,Filled,2493.7855104,Warning: No quote information available at 06/21/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-21T16:00:00Z,DRV,1266.988118,2,Market,Filled,2533.976236,Warning: No quote information available at 06/21/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-06-27T15:00:00Z,DRV,1283.1624344,-3,Market,Filled,-3849.4873032,Warning: No quote information available at 06/27/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-06-28T14:00:00Z,DRV,1301.297274,3,Market,Filled,3903.891822,Warning: No quote information available at 06/28/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-28T19:00:00Z,DRV,1288.0637424,-3,Market,Filled,-3864.1912272,Warning: No quote information available at 06/28/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-06-28T20:00:00Z,DRV,1182.6856204,-1,Market On Open,Filled,-1182.6856204, 
2012-07-06T14:00:00Z,DRV,1115.04757,3,Market,Filled,3345.14271,Warning: No quote information available at 07/06/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-10T14:00:00Z,DRV,1104.7548232,1,Market,Filled,1104.7548232,Warning: No quote information available at 07/10/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-13T14:00:00Z,DRV,1086.1298528,-4,Market,Filled,-4344.5194112,Warning: No quote information available at 07/13/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-18T16:00:00Z,DRV,1066.03449,3,Market,Filled,3198.10347,Warning: No quote information available at 07/18/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-07-19T14:00:00Z,DRV,1077.3074984,1,Market,Filled,1077.3074984,Warning: No quote information available at 07/19/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-26T14:00:00Z,DRV,1111.6166544,-3,Market,Filled,-3334.8499632,Warning: No quote information available at 07/26/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-27T14:00:00Z,DRV,1090.54103,-1,Market,Filled,-1090.54103,Warning: No quote information available at 07/27/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-01T19:00:00Z,DRV,1073.8765828,3,Market,Filled,3221.6297484,Warning: No quote information available at 08/01/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-08-02T14:00:00Z,DRV,1095.9324688,1,Market,Filled,1095.9324688,Warning: No quote information available at 08/02/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-03T14:00:00Z,DRV,1050.8404352,-4,Market,Filled,-4203.3617408,Warning: No quote information available at 08/03/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-07T14:00:00Z,DRV,1088.090376,4,Market,Filled,4352.361504,Warning: No quote information available at 08/07/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-15T19:00:00Z,DRV,1115.5377008,-3,Market,Filled,-3346.6131024,Warning: No quote information available at 08/15/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-08-16T14:00:00Z,DRV,1129.2613632,3,Market,Filled,3387.7840896,Warning: No quote information available at 08/16/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-16T16:00:00Z,DRV,1109.6561312,-4,Market,Filled,-4438.6245248,Warning: No quote information available at 08/16/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-08-20T15:00:00Z,DRV,1106.2252156,3,Market,Filled,3318.6756468,Warning: No quote information available at 08/20/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-08-20T17:00:00Z,DRV,1111.6166544,1,Market,Filled,1111.6166544,Warning: No quote information available at 08/20/2012 13:00:00 America/New_York, order filled using TradeBar data 
2012-08-20T18:00:00Z,DRV,1100.8337768,-1,Market,Filled,-1100.8337768,Warning: No quote information available at 08/20/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-08-21T15:00:00Z,DRV,1083.6791988,-3,Market,Filled,-3251.0375964,Warning: No quote information available at 08/21/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-08-21T19:00:00Z,DRV,1092.0114224,3,Market,Filled,3276.0342672,Warning: No quote information available at 08/21/2012 15:00:00 America/New_York, order filled using TradeBar data 
2012-08-22T14:00:00Z,DRV,1112.596916,1,Market,Filled,1112.596916,Warning: No quote information available at 08/22/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-27T16:00:00Z,DRV,1084.6594604,-4,Market,Filled,-4338.6378416,Warning: No quote information available at 08/27/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-08-28T14:00:00Z,DRV,1094.4620764,4,Market,Filled,4377.8483056,Warning: No quote information available at 08/28/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-28T15:00:00Z,DRV,1075.837106,-4,Market,Filled,-4303.348424,Warning: No quote information available at 08/28/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-08-30T14:00:00Z,DRV,1083.189068,4,Market,Filled,4332.756272,Warning: No quote information available at 08/30/2012 10:00:00 America/New_York, order filled using TradeBar data 
