Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-02-03T21:00:00Z,MIDU,1.804915210117,3588,Market On Open,Filled,6476.0357738997, 
2010-07-21T14:00:00Z,MIDU,4.386034917,1069,Market,Filled,4688.671326273,Warning: No quote information available at 07/21/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-07-21T19:00:00Z,MIDU,4.1819981445,-1077,Market,Filled,-4504.0120016265,Warning: No quote information available at 07/21/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-07-22T14:00:00Z,MIDU,4.476717927,1004,Market,Filled,4494.624798708,Warning: No quote information available at 07/22/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-07-29T15:00:00Z,MIDU,4.718539287,-2297,Market,Filled,-10838.484742239,Warning: No quote information available at 07/29/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-07-29T16:00:00Z,MIDU,4.5326391165,-1054,Market,Filled,-4777.401628791,Warning: No quote information available at 07/29/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-08-02T14:00:00Z,MIDU,4.8439841175,3211,Market,Filled,15554.033001293,Warning: No quote information available at 08/02/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-08-06T15:00:00Z,MIDU,4.7230734375,-3211,Market,Filled,-15165.788807812,Warning: No quote information available at 08/06/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-08-06T20:00:00Z,MIDU,5.002679385,978,Market On Open,Filled,4892.62043853, 
2010-08-09T15:00:00Z,MIDU,4.95733788,2071,Market,Filled,10266.64674948,Warning: No quote information available at 08/09/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-08-10T14:00:00Z,MIDU,4.788062928,-3049,Market,Filled,-14598.803867472,Warning: No quote information available at 08/10/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-08-17T14:00:00Z,MIDU,4.419285354,2260,Market,Filled,9987.58490004,Warning: No quote information available at 08/17/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-08-17T15:00:00Z,MIDU,4.4359105725,1038,Market,Filled,4604.475174255,Warning: No quote information available at 08/17/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-08-19T16:00:00Z,MIDU,4.268147004,-2256,Market,Filled,-9628.939641024,Warning: No quote information available at 08/19/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-08-20T14:00:00Z,MIDU,4.198623363,-1042,Market,Filled,-4374.965544246,Warning: No quote information available at 08/20/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-08-23T14:00:00Z,MIDU,4.416262587,3171,Market,Filled,14003.968663377,Warning: No quote information available at 08/23/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-08-23T16:00:00Z,MIDU,4.2696583875,-3171,Market,Filled,-13539.086746762,Warning: No quote information available at 08/23/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-08-26T14:00:00Z,MIDU,4.1275883385,2244,Market,Filled,9262.308231594,Warning: No quote information available at 08/26/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-08-26T19:00:00Z,MIDU,3.9764499885,-2244,Market,Filled,-8923.153774194,Warning: No quote information available at 08/26/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-08-27T15:00:00Z,MIDU,4.0580646975,2224,Market,Filled,9025.13588724,Warning: No quote information available at 08/27/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-08-27T16:00:00Z,MIDU,4.1457249405,1002,Market,Filled,4154.016390381,Warning: No quote information available at 08/27/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-09-23T14:00:00Z,MIDU,4.997871906,-3226,Market,Filled,-16123.134768756,Warning: No quote information available at 09/23/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-09-23T16:00:00Z,MIDU,5.14422017025,980,Market,Filled,5041.335766845,Warning: No quote information available at 09/23/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-09-23T19:00:00Z,MIDU,5.02462373925,-980,Market,Filled,-4924.131264465,Warning: No quote information available at 09/23/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-09-24T14:00:00Z,MIDU,5.23549113075,3024,Market,Filled,15832.125179388,Warning: No quote information available at 09/24/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-10-04T16:00:00Z,MIDU,5.300010258,-2070,Market,Filled,-10971.02123406,Warning: No quote information available at 10/04/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-10-04T17:00:00Z,MIDU,5.2590956895,-954,Market,Filled,-5017.177287783,Warning: No quote information available at 10/04/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-10-05T14:00:00Z,MIDU,5.46209489475,2921,Market,Filled,15954.779187565,Warning: No quote information available at 10/05/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-10-19T14:00:00Z,MIDU,5.66981501175,-2921,Market,Filled,-16561.529649322,Warning: No quote information available at 10/19/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-10-20T15:00:00Z,MIDU,5.79885326625,1947,Market,Filled,11290.367309389,Warning: No quote information available at 10/20/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-10-20T16:00:00Z,MIDU,5.8444887465,891,Market,Filled,5207.4394731315,Warning: No quote information available at 10/20/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-10-27T15:00:00Z,MIDU,5.8193105505,-1942,Market,Filled,-11301.101089071,Warning: No quote information available at 10/27/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-10-27T20:00:00Z,MIDU,6.112007079,1888,Market On Open,Filled,11539.469365152, 
2010-10-28T17:00:00Z,MIDU,5.860225119,-1918,Market,Filled,-11239.911778242,Warning: No quote information available at 10/28/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-10-29T15:00:00Z,MIDU,5.967232452,1841,Market,Filled,10985.674944132,Warning: No quote information available at 10/29/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-11-09T21:00:00Z,MIDU,6.45978091125,-1856,Market On Open,Filled,-11989.35337128, 
2010-11-10T15:00:00Z,MIDU,6.363789039,-851,Market,Filled,-5415.584472189,Warning: No quote information available at 11/10/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-11-10T20:00:00Z,MIDU,6.56049369525,834,Market,Filled,5471.4517418385,Warning: No quote information available at 11/10/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-11-11T15:00:00Z,MIDU,6.43460271525,-834,Market,Filled,-5366.4586645185,Warning: No quote information available at 11/11/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-11-11T19:00:00Z,MIDU,6.57308279325,1792,Market,Filled,11778.964365504,Warning: No quote information available at 11/11/2010 14:00:00 America/New_York, order filled using TradeBar data 
2010-11-11T20:00:00Z,MIDU,6.596687352,823,Market,Filled,5429.073690696,Warning: No quote information available at 11/11/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-11-12T16:00:00Z,MIDU,6.33388993125,-2615,Market,Filled,-16563.122170219,Warning: No quote information available at 11/12/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-11-18T15:00:00Z,MIDU,6.256781706,2649,Market,Filled,16574.214739194,Warning: No quote information available at 11/18/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-11-23T15:00:00Z,MIDU,6.15764255925,-1813,Market,Filled,-11163.80595992,Warning: No quote information available at 11/23/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-11-24T15:00:00Z,MIDU,6.41571906825,1738,Market,Filled,11150.519740618,Warning: No quote information available at 11/24/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-11-29T15:00:00Z,MIDU,6.2032780395,-2574,Market,Filled,-15967.237673673,Warning: No quote information available at 11/29/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-12-01T15:00:00Z,MIDU,6.65176465575,2401,Market,Filled,15970.886938456,Warning: No quote information available at 12/01/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-12-15T18:00:00Z,MIDU,7.214029686,-1647,Market,Filled,-11881.506892842,Warning: No quote information available at 12/15/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-12-15T20:00:00Z,MIDU,7.136719254,-754,Market,Filled,-5381.086317516,Warning: No quote information available at 12/15/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-12-16T17:00:00Z,MIDU,7.28006568,2359,Market,Filled,17173.67493912,Warning: No quote information available at 12/16/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-12-27T15:00:00Z,MIDU,7.542786629,-1616,Market,Filled,-12189.143192464,Warning: No quote information available at 12/27/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-12-29T15:00:00Z,MIDU,7.68948327,1578,Market,Filled,12134.00460006,Warning: No quote information available at 12/29/2010 10:00:00 America/New_York, order filled using TradeBar data 
2011-01-04T17:00:00Z,MIDU,7.694319423,-1589,Market,Filled,-12226.273563147,Warning: No quote information available at 01/04/2011 12:00:00 America/New_York, order filled using TradeBar data 
2011-01-04T18:00:00Z,MIDU,7.605656618,-732,Market,Filled,-5567.340644376,Warning: No quote information available at 01/04/2011 13:00:00 America/New_York, order filled using TradeBar data 
2011-01-04T21:00:00Z,MIDU,7.695931474,725,Market On Open,Filled,5579.55031865, 
2011-01-05T17:00:00Z,MIDU,7.841016064,1555,Market,Filled,12192.77997952,Warning: No quote information available at 01/05/2011 12:00:00 America/New_York, order filled using TradeBar data 
2011-01-07T18:00:00Z,MIDU,7.607268669,-2280,Market,Filled,-17344.57256532,Warning: No quote information available at 01/07/2011 13:00:00 America/New_York, order filled using TradeBar data 
2011-01-11T15:00:00Z,MIDU,7.874869135,2203,Market,Filled,17348.336704405,Warning: No quote information available at 01/11/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-01-19T18:00:00Z,MIDU,8.066703204,-1509,Market,Filled,-12172.655134836,Warning: No quote information available at 01/19/2011 13:00:00 America/New_York, order filled using TradeBar data 
2011-01-19T20:00:00Z,MIDU,7.968368093,-694,Market,Filled,-5530.047456542,Warning: No quote information available at 01/19/2011 15:00:00 America/New_York, order filled using TradeBar data 
2011-01-24T16:00:00Z,MIDU,7.911946308,1528,Market,Filled,12089.453958624,Warning: No quote information available at 01/24/2011 11:00:00 America/New_York, order filled using TradeBar data 
2011-01-26T15:00:00Z,MIDU,8.045746541,692,Market,Filled,5567.656606372,Warning: No quote information available at 01/26/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-01-28T17:00:00Z,MIDU,7.924842716,-2220,Market,Filled,-17593.15082952,Warning: No quote information available at 01/28/2011 12:00:00 America/New_York, order filled using TradeBar data 
2011-01-31T18:00:00Z,MIDU,8.136021397,682,Market,Filled,5548.766592754,Warning: No quote information available at 01/31/2011 13:00:00 America/New_York, order filled using TradeBar data 
2011-01-31T19:00:00Z,MIDU,8.152141907,1476,Market,Filled,12032.561454732,Warning: No quote information available at 01/31/2011 14:00:00 America/New_York, order filled using TradeBar data 
2011-02-22T15:00:00Z,MIDU,9.219319669,-2158,Market,Filled,-19895.291845702,Warning: No quote information available at 02/22/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-02-25T15:00:00Z,MIDU,8.714747706,1551,Market,Filled,13516.573692006,Warning: No quote information available at 02/25/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-02-25T21:00:00Z,MIDU,9.05972662,699,Market On Open,Filled,6332.74890738, 
2011-03-01T20:00:00Z,MIDU,8.49550877,-2250,Market,Filled,-19114.8947325,Warning: No quote information available at 03/01/2011 15:00:00 America/New_York, order filled using TradeBar data 
2011-03-02T16:00:00Z,MIDU,8.697015145,691,Market,Filled,6009.637465195,Warning: No quote information available at 03/02/2011 11:00:00 America/New_York, order filled using TradeBar data 
2011-03-03T15:00:00Z,MIDU,8.959779458,1453,Market,Filled,13018.559552474,Warning: No quote information available at 03/03/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-03-07T17:00:00Z,MIDU,8.572887218,-2144,Market,Filled,-18380.270195392,Warning: No quote information available at 03/07/2011 12:00:00 America/New_York, order filled using TradeBar data 
2011-03-08T16:00:00Z,MIDU,8.809858715,660,Market,Filled,5814.5067519,Warning: No quote information available at 03/08/2011 11:00:00 America/New_York, order filled using TradeBar data 
2011-03-08T17:00:00Z,MIDU,8.942046897,1408,Market,Filled,12590.402030976,Warning: No quote information available at 03/08/2011 12:00:00 America/New_York, order filled using TradeBar data 
2011-03-10T15:00:00Z,MIDU,8.372992894,-2068,Market,Filled,-17315.349304792,Warning: No quote information available at 03/10/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-03-17T15:00:00Z,MIDU,8.139245499,1459,Market,Filled,11875.159183041,Warning: No quote information available at 03/17/2011 11:00:00 America/New_York, order filled using TradeBar data 
2011-03-18T14:00:00Z,MIDU,8.31818316,657,Market,Filled,5465.04633612,Warning: No quote information available at 03/18/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-03-23T14:00:00Z,MIDU,8.24211958725,-1448,Market,Filled,-11934.589162338,Warning: No quote information available at 03/23/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-03-23T18:00:00Z,MIDU,8.370471144,1424,Market,Filled,11919.550909056,Warning: No quote information available at 03/23/2011 14:00:00 America/New_York, order filled using TradeBar data 
2011-04-08T17:00:00Z,MIDU,9.286803777,-2092,Market,Filled,-19427.993501484,Warning: No quote information available at 04/08/2011 13:00:00 America/New_York, order filled using TradeBar data 
2011-04-15T14:00:00Z,MIDU,8.981359566,1471,Market,Filled,13211.579921586,Warning: No quote information available at 04/15/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-04-15T15:00:00Z,MIDU,9.02522655375,676,Market,Filled,6101.053150335,Warning: No quote information available at 04/15/2011 11:00:00 America/New_York, order filled using TradeBar data 
2011-04-18T14:00:00Z,MIDU,8.71653293625,-2147,Market,Filled,-18714.396214129,Warning: No quote information available at 04/18/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-04-20T14:00:00Z,MIDU,9.28517907375,2017,Market,Filled,18728.206191754,Warning: No quote information available at 04/20/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-05-03T14:00:00Z,MIDU,9.8619487275,-1383,Market,Filled,-13639.075090132,Warning: No quote information available at 05/03/2011 10:00:00 America/New_York, order filled using TradeBar data 
